FECH,ADUA,PAIS,COD_PAI4,COD_SAL1,COD_SAL,DPTO2,VIA,BANDERA,REGIM,MODAD,FINALID,CER_ORI1,SISESP,DPTO1,UNID,CODUNI2,CANTI,PBK,PNK,FOBDOL,FOBPES
2310,35,586,PRY,35,BUN,76,2,232,1,104,2,8,2,76,33,KG,13,14,13,101,441079
2310,35,586,PRY,35,BUN,76,2,232,1,104,2,8,2,76,11,U,572,224,202,292,1279676
2310,35,586,PRY,35,BUN,76,2,232,1,104,2,8,2,76,11,U,2,24,21,39,172834
2310,35,586,PRY,35,BUN,76,2,232,1,104,2,8,2,76,11,U,102,19,18,714,3132777
2310,35,586,PRY,35,BUN,76,4,434,1,198,1,8,1,76,33,KG,916,1125,916,2208,9098782
2310,35,586,PRY,35,BUN,76,4,434,1,198,1,8,1,76,33,KG,744,914,744,2664,10977744
2310,35,586,PRY,35,BUN,76,4,434,1,198,1,8,1,76,33,KG,1677,2061,1677,8638,35594616
2310,35,586,PRY,35,BUN,76,4,434,1,198,1,8,2,76,33,KG,715,838,715,7624,32031666
2310,35,586,PRY,35,BUN,76,4,434,1,198,1,8,2,76,33,KG,3621,4241,3621,12031,50549910
2310,35,586,PRY,35,BUN,76,4,434,1,198,1,8,2,76,33,KG,1246,1460,1246,3875,16282189
2310,35,589,PER,35,BUN,5,0,580,1,198,1,8,2,5,33,KG,23923,24518,23923,51617,226427457
2310,35,589,PER,35,BUN,5,0,580,1,198,1,8,2,5,33,KG,243,256,243,10411,42203695
2310,35,589,PER,35,BUN,5,0,580,1,198,1,8,2,5,33,KG,145,153,145,6958,28207967
2310,35,589,PER,35,BUN,5,1,351,1,198,1,1,1,5,33,KG,26000,26520,26000,6667,28183206
2310,35,589,PER,35,BUN,5,1,351,1,198,1,1,2,5,33,KG,330,380,330,1125,4749725
2310,35,589,PER,35,BUN,5,1,351,1,198,1,1,2,5,33,KG,691,796,691,2118,8942387
2310,35,589,PER,35,BUN,5,1,351,1,198,1,1,2,5,33,KG,1661,1914,1661,8590,36267331
2310,35,589,PER,35,BUN,5,1,351,1,198,1,1,2,5,33,KG,9341,10761,9341,26380,111376919
2310,35,589,PER,35,BUN,5,1,351,1,198,1,1,2,5,33,KG,1201,1383,1201,3782,15967480
2310,35,589,PER,35,BUN,5,1,351,1,198,1,1,2,5,33,KG,868,1000,868,5521,23310919
2310,35,589,PER,35,BUN,5,1,351,1,198,1,1,2,5,33,KG,1597,1840,1597,8593,36279913
2310,35,589,PER,35,BUN,5,1,351,1,198,1,1,2,5,33,KG,96969,97599,96969,102521,424476845
2310,35,589,PER,35,BUN,5,1,351,1,198,1,1,2,5,33,KG,40950,41216,40950,32887,135516437
2310,35,589,PER,35,BUN,5,1,351,1,198,1,1,2,5,33,KG,26573,26745,26573,20862,88519077
2310,35,589,PER,35,BUN,5,1,351,1,198,1,1,2,5,33,KG,25525,27360,25525,65591,270275586
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,1,5,33,KG,6500,6753,6500,29250,118572480
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,1,5,33,KG,1440,1572,1440,5515,22357297
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,1,5,33,KG,2700,2948,2700,12058,49867250
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,1,5,33,KG,5880,6370,5880,9957,40362396
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,1,5,11,U,550,303,286,6498,26339306
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,1,5,33,KG,129201,170313,129201,560317,2349921084
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,14090,14801,14090,18880,79052424
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,47425,49812,47425,105626,463347104
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,500,525,500,1606,6724338
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,300,315,300,1636,6849948
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,264,277,264,1235,5169785
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,500,525,500,3066,12837373
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,20000,20760,20000,76000,318212760
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,61,L,11895,16188,13810,42662,175795539
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,61,L,1080,1517,1500,3701,15249590
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,38760,41531,38760,80540,329218922
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,52000,53818,52000,18200,76842038
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,182000,184380,182000,38455,160359456
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,800,953,800,7717,31282379
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,18200,19112,18200,63091,265772523
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,15000,15570,15000,31700,130623654
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,832,884,832,7907,32852280
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,4020,4273,4020,25536,106101213
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,34038,37069,34038,148458,611411088
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,20500,21275,20500,30570,129329748
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,73,77,73,1164,4902297
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,6200,6760,6200,35595,147157123
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,2040,2345,2040,13744,55712932
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,1500,1633,1500,18585,75340021
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,572,602,572,3622,15046771
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,1314,1377,1314,6924,28531956
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,859,900,859,4471,18425146
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,540,566,540,2380,9807199
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,1803,1889,1803,10184,41963282
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,1243,1468,1243,5183,21997849
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,10800,11160,10800,61504,260199437
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,216086,221557,216086,255903,1059803906
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,8,33,KG,20054,28220,20054,22579,93511377
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,16000,16800,16000,30880,130895688
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,1400,1531,1400,5922,24006367
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,2500,2626,2500,10020,41953840
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,3000,3281,3000,5220,21160627
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,11,U,360,116,107,898,3714549
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,11,U,101,110,102,1051,4429304
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,11,U,1800,111,105,3546,14399703
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,11,U,200,16,15,732,2967352
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,5242,5767,5242,9892,40871307
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,11,33,KG,26372,28216,26372,54202,224473250
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,11216,12628,11216,29929,124294336
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,11,33,KG,16755,17449,16755,49038,203087444
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,48816,50315,48816,46560,191856067
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,82,M2,17598,5552,5472,34114,138290293
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,82,M2,15313,5013,4943,35513,143962192
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,82,M2,36989,13092,12946,79253,321272560
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,1408,1478,1408,5817,24610051
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,1150,1899,1150,21721,89501927
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,11,U,80,7,6,169,684275
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,11,U,18000,1074,650,2080,8570890
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,11,U,824,2003,1929,22333,90531001
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,11,U,4530,21303,20518,77922,315877087
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,11,11,U,20,125,115,5644,23375887
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,11,U,70,1445,1358,36236,149314333
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,11,U,32,571,537,15506,63895941
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,11,U,11,135,127,113,464353
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,11,U,84,570,536,15326,63152952
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,11,U,127,1557,1464,27387,112851214
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,517,658,517,4401,18324333
2310,35,589,PER,35,BUN,5,1,351,1,198,1,8,2,5,33,KG,182,215,182,962,4088634
2310,35,589,PER,35,BUN,5,1,351,1,199,1,8,1,5,33,KG,18246,23066,18246,74974,316942647
2310,35,589,PER,35,BUN,5,1,351,1,2,2,8,2,5,33,KG,30,33,30,3,12638
2310,35,589,PER,35,BUN,5,1,351,1,2,2,8,2,5,33,KG,0,0,0,0,632
2310,35,589,PER,35,BUN,5,1,351,1,2,2,8,2,5,33,KG,25,31,25,25,106302
2310,35,589,PER,35,BUN,5,1,351,1,2,2,8,2,5,33,KG,10,17,10,8,31579
2310,35,589,PER,35,BUN,5,1,351,1,2,2,8,2,5,33,KG,16,27,16,26,105884
2310,35,589,PER,35,BUN,5,1,351,1,2,2,8,2,5,33,KG,10,17,10,17,69319
2310,35,589,PER,35,BUN,5,1,351,1,2,2,8,2,5,33,KG,2,3,2,3,12486
2310,35,589,PER,35,BUN,5,1,351,1,2,2,8,2,5,33,KG,26,43,26,44,178203
2310,35,589,PER,35,BUN,5,1,351,1,2,2,8,2,5,33,KG,83,96,83,150,657999
2310,35,589,PER,35,BUN,5,1,351,1,104,2,8,2,5,61,L,1190,1619,1381,4266,17579554
2310,35,589,PER,35,BUN,5,1,351,1,104,2,8,2,5,61,L,108,152,150,370,1524959
2310,35,589,PER,35,BUN,5,1,351,1,104,2,8,2,5,33,KG,9020,9329,9020,9990,40713689
2310,35,589,PER,35,BUN,5,1,741,1,198,1,8,1,5,33,KG,1440,1572,1440,5904,25086096
2310,35,589,PER,35,BUN,5,1,741,1,198,1,8,1,5,33,KG,360,393,360,2210,9391990
2310,35,589,PER,35,BUN,5,1,741,1,198,1,8,1,5,33,KG,53580,70955,53580,230512,977506525
2310,35,589,PER,35,BUN,5,1,741,1,198,1,8,2,5,61,L,26712,27491,26712,10240,44917644
2310,35,589,PER,35,BUN,5,1,741,1,198,1,8,2,5,33,KG,12600,13736,12600,43054,182937296
2310,35,589,PER,35,BUN,5,1,741,1,198,1,8,2,5,33,KG,900,981,900,5562,23632938
2310,35,589,PER,35,BUN,5,1,741,1,198,1,8,2,5,33,KG,4720,5146,4720,18525,78711025
2310,35,589,PER,35,BUN,5,1,741,1,198,1,8,2,5,33,KG,54610,55570,54610,64622,272841884
2310,35,589,PER,35,BUN,5,1,741,1,198,1,8,2,5,33,KG,400,436,400,1692,7189308
2310,35,589,PER,35,BUN,5,1,741,1,198,1,8,2,11,33,KG,49623,52136,49623,105372,447726860
2310,35,589,PER,35,BUN,5,1,741,1,198,1,8,2,11,33,KG,23,24,23,61,257065
2310,35,589,PER,35,BUN,5,1,741,1,198,1,8,2,11,33,KG,503,520,503,1216,5168696
2310,35,589,PER,35,BUN,5,1,741,1,198,1,8,2,5,33,KG,889,941,889,5619,23770698
2310,35,589,PER,35,BUN,5,1,741,1,198,1,8,2,5,11,U,346,2744,2592,9616,40681419
2310,35,589,PER,35,BUN,5,1,741,1,198,1,8,2,5,11,U,167,1980,1871,6164,26078368
2310,35,589,PER,35,BUN,5,1,741,1,198,1,8,2,76,11,U,2124,3078,2771,32232,136404011
2310,35,589,PER,35,BUN,5,2,232,1,198,1,1,2,5,11,U,10933,1910,1800,68005,275674246
2310,35,589,PER,35,BUN,5,2,232,1,198,1,1,2,5,11,U,408,71,67,412,1670190
2310,35,589,PER,35,BUN,5,2,232,1,198,1,8,1,5,33,KG,4680,5072,4680,17924,78628249
2310,35,589,PER,35,BUN,5,2,232,1,198,1,8,1,5,33,KG,8940,9689,8940,32686,143383246
2310,35,589,PER,35,BUN,5,2,232,1,198,1,8,2,76,33,KG,8100,8836,8100,24606,107938156
2310,35,589,PER,35,BUN,5,2,232,1,198,1,8,2,76,33,KG,63,69,63,974,4272519
2310,35,589,PER,35,BUN,5,2,232,1,198,1,8,2,76,33,KG,1460,1593,1460,8502,37297138
2310,35,589,PER,35,BUN,5,2,232,1,198,1,8,2,5,33,KG,492567,500131,492567,553574,2348200945
2310,35,589,PER,35,BUN,5,2,232,1,198,1,8,2,76,33,KG,600,655,600,2538,11133343
2310,35,589,PER,35,BUN,5,2,232,1,198,1,8,2,11,33,KG,44680,45686,44680,89966,377545941
2310,35,589,PER,35,BUN,5,2,232,1,198,1,8,2,11,33,KG,11529,12790,11529,31125,128901015
2310,35,589,PER,35,BUN,5,2,232,1,198,1,8,2,11,33,KG,8710,9074,8710,24961,109495640
2310,35,589,PER,35,BUN,5,2,232,1,199,1,8,2,5,33,KG,24000,25094,24000,32600,143005116
2310,35,589,PER,35,BUN,5,2,232,1,199,1,8,2,5,33,KG,54000,56462,54000,22360,98085718
2310,35,589,PER,35,BUN,5,3,23,1,198,1,1,1,5,33,KG,4749,5099,4749,47000,198902929
2310,35,589,PER,35,BUN,5,3,23,1,198,1,1,1,5,33,KG,4175,4175,4175,31775,134469408
2310,35,589,PER,35,BUN,5,3,23,1,198,1,1,1,5,33,KG,2494,2513,2494,11241,47572887
2310,35,589,PER,35,BUN,5,3,23,1,198,1,1,1,5,33,KG,22078,23958,22078,60722,250214183
2310,35,589,PER,35,BUN,5,3,23,1,198,1,1,2,5,33,KG,52662,61895,52662,119667,495826950
2310,35,589,PER,35,BUN,5,3,23,1,198,1,1,2,5,33,KG,4329,5055,4329,12459,52077625
2310,35,589,PER,35,BUN,5,3,23,1,198,1,1,2,5,33,KG,3500,4179,3500,18821,77917511
2310,35,589,PER,35,BUN,5,3,23,1,198,1,1,2,5,33,KG,8785,10291,8785,38526,162291575
2310,35,589,PER,35,BUN,5,3,23,1,198,1,1,2,5,33,KG,334,386,334,2551,10797448
2310,35,589,PER,35,BUN,5,3,23,1,198,1,1,2,5,33,KG,76,88,76,245,1035225
2310,35,589,PER,35,BUN,5,3,23,1,198,1,1,2,5,33,KG,11249,11584,11249,45036,185575459
2310,35,589,PER,35,BUN,5,3,23,1,198,1,8,1,5,33,KG,18835,25055,18835,82449,350326268
2310,35,589,PER,35,BUN,5,3,23,1,198,1,8,2,5,33,KG,3278,3664,3278,18387,77812767
2310,35,589,PER,35,BUN,5,3,23,1,198,1,8,2,5,33,KG,52000,52680,52000,9882,40720296
2310,35,589,PER,35,BUN,5,3,23,1,198,1,8,2,5,33,KG,3000,3093,3000,26130,114623426
2310,35,589,PER,35,BUN,5,3,23,1,198,1,8,2,5,33,KG,3000,3090,3000,21897,96053817
2310,35,589,PER,35,BUN,5,3,23,1,198,1,8,2,5,33,KG,1486,1656,1486,5469,23237993
2310,35,589,PER,35,BUN,5,3,23,1,198,1,8,2,5,33,KG,3750,3946,3750,3176,13932032
2310,35,589,PER,35,BUN,5,3,23,1,198,1,8,2,5,33,KG,8455,8896,8455,6602,28960729
2310,35,589,PER,35,BUN,5,3,23,1,198,1,8,2,5,33,KG,10000,10522,10000,12515,54898260
2310,35,589,PER,35,BUN,5,3,23,1,198,1,8,2,5,33,KG,18000,19040,18000,21240,93172658
2310,35,589,PER,35,BUN,5,3,23,1,198,1,8,2,5,11,U,1000,159,147,1800,7417116
2310,35,589,PER,35,BUN,5,3,23,1,198,1,8,2,5,33,KG,3684,4235,3684,6947,29516103
2310,35,589,PER,35,BUN,5,3,23,1,198,1,8,2,5,82,M2,1672,202,186,3209,14076836
2310,35,589,PER,35,BUN,5,3,23,1,198,1,8,2,5,33,KG,132,143,132,2916,12790974
2310,35,589,PER,35,BUN,5,3,23,1,198,1,8,2,5,11,U,117000,228,223,3711,15291621
2310,35,589,PER,35,BUN,5,3,23,1,198,1,8,2,5,33,KG,241,245,241,3998,16475599
2310,35,589,PER,35,BUN,5,3,23,1,198,1,8,2,5,33,KG,659,812,659,4051,17213039
2310,35,589,PER,35,BUN,5,3,23,1,198,1,8,2,5,33,KG,38,43,38,236,1002552
2310,35,589,PER,35,BUN,5,4,434,1,198,1,1,1,5,33,KG,2938,3319,2938,17457,73564033
2310,35,589,PER,35,BUN,5,4,434,1,198,1,1,1,5,33,KG,1502,1697,1502,7534,31746491
2310,35,589,PER,35,BUN,5,4,434,1,198,1,1,1,5,33,KG,564,637,564,4101,17283177
2310,35,589,PER,35,BUN,5,4,434,1,198,1,1,2,5,33,KG,179,208,179,727,3063135
2310,35,589,PER,35,BUN,5,4,434,1,198,1,1,2,5,33,KG,2727,3052,2727,15741,66332270
2310,35,589,PER,35,BUN,5,4,434,1,198,1,1,2,5,33,KG,13451,15187,13451,63554,267813217
2310,35,589,PER,35,BUN,5,4,434,1,198,1,1,2,5,33,KG,1682,1892,1682,13186,55564523
2310,35,589,PER,35,BUN,5,4,434,1,198,1,1,2,5,33,KG,7091,7446,7091,15573,65881597
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,1,5,33,KG,937,1036,937,7046,29945284
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,1,5,11,U,267442,2591,2316,14543,62387038
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,1,5,11,U,288,194,177,2237,9505751
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,1,5,11,U,10200,72939,70075,906027,3834279337
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,1,5,33,KG,61145,80738,61145,259890,1098656598
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,2,5,33,KG,1452,1562,1452,2540,10700424
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,2,5,33,KG,4818,5182,4818,10077,42449868
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,2,5,33,KG,4698,6028,4698,16258,69092338
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,2,76,33,KG,86,93,86,1495,6352339
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,2,13,33,KG,169,189,169,5731,24150431
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,2,5,33,KG,26,32,26,434,1836378
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,2,5,33,KG,1379,1632,1379,5010,21177110
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,2,5,33,KG,54463,55202,54463,60137,249865668
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,2,5,33,KG,18900,19920,18900,22606,96068944
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,2,5,33,KG,12375,12870,12375,63519,269937117
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,2,13,33,KG,790,902,790,9711,40921273
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,2,5,33,KG,763,858,763,7125,31059199
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,2,5,33,KG,3253,3624,3253,15567,67000964
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,2,5,11,U,27200,230,204,1734,7557587
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,2,5,11,U,4000,34,30,343,1495056
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,2,5,11,U,704,1521,1361,8285,35118872
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,2,5,11,U,2312,1208,1080,11694,49566992
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,2,5,11,U,70,25,21,186,784181
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,2,5,11,U,538,622,507,4482,18945217
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,2,5,11,U,300,144,138,2765,11750448
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,2,5,11,U,200,15,12,738,3119814
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,2,5,33,KG,2305,2797,2305,5418,22905479
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,2,5,82,M2,611,51,43,666,2817133
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,2,5,11,U,308,207,190,6462,27460946
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,2,5,11,U,1728,1164,1064,9500,40371948
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,2,5,11,U,10,746,696,17046,74311204
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,2,5,11,U,24,16,15,1124,4776759
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,2,5,11,U,192,129,118,3524,14973938
2310,35,589,PER,35,BUN,5,4,434,1,198,1,8,2,5,33,KG,381,467,381,6338,26792268
2310,35,589,PER,35,BUN,5,4,434,1,2,2,8,2,5,33,KG,7,8,7,7,30707
2310,35,589,PER,35,BUN,5,4,434,1,104,2,8,2,5,33,KG,4,7,4,1,4130
2310,35,589,PER,35,BUN,5,4,434,1,104,2,8,2,13,11,U,18,56,32,69,292534
2310,35,589,PER,35,BUN,5,7,467,1,198,1,1,1,5,33,KG,7255,8635,7255,61860,256190102
2310,35,589,PER,35,BUN,5,7,467,1,198,1,1,1,5,33,KG,1281,1524,1281,6927,28686485
2310,35,589,PER,35,BUN,5,7,467,1,198,1,1,1,5,33,KG,50720,55036,50720,139986,593033734
2310,35,589,PER,35,BUN,5,7,467,1,198,1,1,1,5,33,KG,11976,12248,11976,48455,205918338
2310,35,589,PER,35,BUN,5,7,467,1,198,1,1,2,5,33,KG,24192,29857,24192,63294,267188828
2310,35,589,PER,35,BUN,5,7,467,1,198,1,1,2,5,33,KG,4490,5472,4490,20068,84716290
2310,35,589,PER,35,BUN,5,7,467,1,198,1,1,2,5,33,KG,150,179,150,1000,4143294
2310,35,589,PER,35,BUN,5,7,467,1,198,1,1,2,5,33,KG,204889,206221,204889,256042,1092365814
2310,35,589,PER,35,BUN,5,7,467,1,198,1,1,2,5,33,KG,96310,96936,96310,83435,354648783
2310,35,589,PER,35,BUN,5,7,467,1,198,1,1,2,5,33,KG,3200,3303,3200,5349,22745748
2310,35,589,PER,35,BUN,5,7,467,1,198,1,1,2,5,33,KG,1300,1342,1300,2186,9294176
2310,35,589,PER,35,BUN,5,7,467,1,198,1,1,2,5,33,KG,21875,22976,21875,54438,231398222
2310,35,589,PER,35,BUN,5,7,467,1,198,1,1,2,5,11,U,50,364,311,3148,13309515
2310,35,589,PER,35,BUN,5,7,467,1,198,1,1,2,5,11,U,50,235,201,2718,11490891
2310,35,589,PER,35,BUN,5,7,467,1,198,1,8,1,5,33,KG,7573,8765,7573,294766,1252460734
2310,35,589,PER,35,BUN,5,7,467,1,198,1,8,1,5,33,KG,20000,20740,20000,95000,385107200
2310,35,589,PER,35,BUN,5,7,467,1,198,1,8,1,5,11,U,97500,1563,1535,7800,32973642
2310,35,589,PER,35,BUN,5,7,467,1,198,1,8,1,5,33,KG,68688,94434,68688,334215,1410997338
2310,35,589,PER,35,BUN,5,7,467,1,198,1,8,2,5,33,KG,420,460,420,2790,11309990
2310,35,589,PER,35,BUN,5,7,467,1,198,1,8,2,5,33,KG,2230,2349,2230,8138,34401654
2310,35,589,PER,35,BUN,5,7,467,1,198,1,8,2,5,33,KG,18671,19664,18671,40285,170302266
2310,35,589,PER,35,BUN,5,7,467,1,198,1,8,2,5,61,L,53424,55000,54982,20479,86808257
2310,35,589,PER,35,BUN,5,7,467,1,198,1,8,2,5,33,KG,78000,79020,78000,14823,62320695
2310,35,589,PER,35,BUN,5,7,467,1,198,1,8,2,5,33,KG,3205,3443,3205,22344,90577781
2310,35,589,PER,35,BUN,5,7,467,1,198,1,8,2,5,33,KG,20330,21065,20330,30679,124364979
2310,35,589,PER,35,BUN,5,7,467,1,198,1,8,2,5,33,KG,15754,17504,15754,26430,112031788
2310,35,589,PER,35,BUN,5,7,467,1,198,1,8,2,76,33,KG,586,645,586,4064,16475697
2310,35,589,PER,35,BUN,5,7,467,1,198,1,8,2,5,33,KG,36,47,36,89,376350
2310,35,589,PER,35,BUN,5,7,467,1,198,1,8,2,5,33,KG,2980,3558,2980,11261,47594719
2310,35,589,PER,35,BUN,5,7,467,1,198,1,8,2,5,33,KG,190706,193897,190706,225048,950080125
2310,35,589,PER,35,BUN,5,7,467,1,198,1,8,2,5,33,KG,16773,18637,16773,63835,270587838
2310,35,589,PER,35,BUN,5,7,467,1,198,1,8,2,5,33,KG,6504,7154,6504,33063,145034736
2310,35,589,PER,35,BUN,5,7,467,1,198,1,8,2,5,33,KG,600,653,600,2880,12246019
2310,35,589,PER,35,BUN,5,7,467,1,198,1,8,2,5,33,KG,7000,7410,7000,7441,31541283
2310,35,589,PER,35,BUN,5,7,467,1,198,1,8,2,5,33,KG,3701,3911,3701,5873,24973162
2310,35,589,PER,35,BUN,5,7,467,1,198,1,8,2,5,33,KG,14400,15217,14400,24127,102589538
2310,35,589,PER,35,BUN,5,7,467,1,198,1,8,2,5,33,KG,11000,11644,11000,12650,53621453
2310,35,589,PER,35,BUN,5,7,467,1,198,1,8,2,5,11,U,388,433,366,3232,13663094
2310,35,589,PER,35,BUN,5,7,467,1,198,1,8,2,5,11,U,25000,1396,1167,9835,41517371
2310,35,589,PER,35,BUN,5,7,467,1,198,1,8,2,5,33,KG,228,268,228,2745,11587716
2310,35,589,PER,35,BUN,5,7,467,1,198,1,8,2,5,33,KG,196,255,196,1205,5079014
2310,35,589,PER,35,BUN,5,7,467,1,199,1,1,1,5,33,KG,11510,11846,11510,47815,209747972
2310,35,589,PER,35,BUN,5,7,467,1,199,1,8,2,5,33,KG,2000,2062,2000,17420,72143711
2310,35,589,PER,35,BUN,5,7,467,1,2,2,8,2,5,33,KG,62,64,62,10,40538
2310,35,589,PER,35,BUN,5,8,218,1,198,1,1,2,5,33,KG,48492,48807,48492,62140,262318357
2310,35,589,PER,35,BUN,5,8,218,1,198,1,1,2,5,33,KG,3619,3800,3619,7241,30565903
2310,35,589,PER,35,BUN,5,8,218,1,198,1,8,1,5,11,U,2370,1607,1526,13621,57737673
2310,35,589,PER,35,BUN,5,8,218,1,198,1,8,1,5,11,U,37818,20262,19249,71050,301170123
2310,35,589,PER,35,BUN,5,8,218,1,198,1,8,1,5,11,U,2444,4569,4340,14058,59590516
